Ser No.,C,Al,Cu,Fe,Mn,Ni,Ti,V,Cr,Mo,Nb,Zr,Liquidus,Term. Temp,Solidifcation Range,Tot Vol Frac BCC,Tot Vol Frac FCC,Tot Vol Frac BCC+FCC,Tot Vol Frac Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,0.114949511,0,3.015,34.59254316,12.85762426,18.13467884,7.535,0,10.09020423,8.035,5.625,0,1280.6,858.59,422.01,0.000587318,0.581292598,0.581879917,0.418120083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,0.137939413,0,2.412,41.5090518,10.48714911,16.38961461,6.028,0,12.10824507,6.428,4.5,0,1268.6,867.21,401.39,0,0.654986035,0.654986035,0.345013965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,0.160929315,0,1.809,48.42556043,8.116673962,14.64455038,4.521,0,14.12628592,4.821,3.375,0,1232.73,932.47,300.26,0.044489728,0.742261516,0.786751244,0.213248756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,0.183919218,0,1.206,55.34206906,5.746198814,12.89948615,3.014,0,16.14432676,3.214,2.25,0,1299.33,1010.32,289.01,0.132150096,0.760154708,0.892304805,0.107695195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,0.20690912,0,0.603,62.25857769,3.375723666,11.15442191,1.507,0,18.16236761,1.607,1.125,0,1376.62,1132.2,244.42,0.287949446,0.672401598,0.960351044,0.039648956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,0,0,29.69502339,5.04327665,0,27.35178253,23.53536127,14.37455616,0,0,0,0,1257.38,887.55,369.83,0.214701105,0.076482761,0.291183866,0.708816134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,0,1.019533165,26.72552105,4.538948985,0,24.61660427,29.80228722,13.2971053,0,0,0,0,1147.27,830.91,316.36,0.460281996,0.060094651,0.520376647,0.479623353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,0,2.039066331,23.75601871,4.03462132,0,21.88142602,36.06921317,12.21965445,0,0,0,0,1158.54,769.06,389.48,0.847363328,0.102586379,0.949949707,0.050050293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,0,3.058599496,20.78651637,3.530293655,0,19.14624777,42.33613911,11.1422036,0,0,0,0,1163.16,755.31,407.85,0.871995967,0.010642982,0.88263895,0.11736105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,0,4.078132662,17.81701403,3.02596599,0,16.41106952,48.60306506,10.06475274,0,0,0,0,1136.86,902.31,234.55,0.891947518,0,0.891947518,0.108052482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,0,5.097665827,14.8475117,2.521638325,0,13.67589126,54.869991,8.987301888,0,0,0,0,1095.21,915.9,179.31,0.928395759,0,0.928395759,0.071604241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,0,6.117198992,11.87800936,2.01731066,0,10.94071301,61.13691695,7.909851034,0,0,0,0,1215.65,913.44,302.21,0.951941212,0,0.951941212,0.048058788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,0,7.136732158,8.908507017,1.512982995,0,8.205534758,67.40384289,6.83240018,0,0,0,0,1352.61,909.56,443.05,0.974059361,0,0.974059361,0.025940639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,0,8.156265323,5.939004678,1.00865533,0,5.470356505,73.67076884,5.754949327,0,0,0,0,1477.52,916.53,560.99,0.987894533,0,0.987894533,0.012105467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,0,9.175798489,2.969502339,0.504327665,0,2.735178253,79.93769478,4.677498473,0,0,0,0,1587.7,1054.57,533.13,0.99003321,0,0.99003321,0.00996679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,0,0,0,2.616979228,0,1.244996891,42.74412163,0,0,26.65215806,26.74174418,0,2400.97,1023.02,1377.95,0.531335958,0,0.531335958,0.468664042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,0.022989902,0,0,9.272789938,0.100524852,2.06143297,38.46970947,0,2.018040845,23.98694226,24.06756977,0,2279.93,1024.13,1255.8,0.956267593,0.000517094,0.956784686,0.043215314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,0.045979804,0,0,15.92860065,0.201049703,2.877869049,34.19529731,0,4.03608169,21.32172645,21.39339535,0,2090.35,1014.91,1075.44,0.843363404,0.001102112,0.844465516,0.155534484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,0.068969707,0,0,22.58441136,0.301574555,3.694305128,29.92088514,0,6.054122535,18.65651064,18.71922093,0,1899.11,1005.72,893.39,0.697604693,0.001708737,0.69931343,0.30068657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,0.091959609,0,0,29.24022207,0.402099407,4.510741207,25.64647298,0,8.072163381,15.99129484,16.04504651,0,1712.59,1004.39,708.2,0.51996298,0.002298516,0.522261496,0.477738504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,0.114949511,0,0,35.89603278,0.502624259,5.327177286,21.37206082,0,10.09020423,13.32607903,13.37087209,0,1535.92,1216.17,319.75,0.315863541,0.002800167,0.318663709,0.681336291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,0.137939413,0,0,42.55184349,0.60314911,6.143613366,17.09764865,0,12.10824507,10.66086323,10.69669767,0,1502.86,1085.64,417.22,0.178854167,0.008121683,0.186975849,0.813024151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,0.160929315,0,0,49.2076542,0.703673962,6.960049445,12.82323649,0,14.12628592,7.995647419,8.022523255,0,1492.53,1116.44,376.09,0.32582042,0.023210185,0.349030605,0.650969395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,0.183919218,0,0,55.86346491,0.804198814,7.776485524,8.548824327,0,16.14432676,5.330431613,5.348348837,0,1420.37,1142.4,277.97,0.556443983,0.053488959,0.609932942,0.390067058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,0.20690912,0,0,62.51927562,0.904723666,8.592921603,4.274412163,0,18.16236761,2.665215806,2.674174418,0,1344.7,1163.08,181.62,0.750474766,0.118122624,0.86859739,0.13140261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,0,0,0,5.515603754,0,5.247966396,28.95700613,0,0,32.09867566,28.18074806,0,2342.28,1183.7,1158.58,0.965092728,0,0.965092728,0.034907272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,0,1.019533165,0,4.964043379,0,4.723169756,34.68176759,0.360004762,0,28.8888081,25.36267325,0,2344.46,1094.01,1250.45,0.990053421,0,0.990053421,0.009946579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,0,2.039066331,0,4.412483003,0,4.198373116,40.40652905,0.720009524,0,25.67894053,22.54459845,0,2337.14,976.27,1360.87,0.989666424,0,0.989666424,0.010333576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,0,3.058599496,0,3.860922628,0,3.673576477,46.13129051,1.080014286,0,22.46907296,19.72652364,0,2318.35,968.85,1349.5,0.982488506,0,0.982488506,0.017511494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,0,4.078132662,0,3.309362253,0,3.148779837,51.85605197,1.440019047,0,19.2592054,16.90844883,0,2286.42,970.19,1316.23,0.978804832,0,0.978804832,0.021195168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,0,5.097665827,0,2.757801877,0,2.623983198,57.58081343,1.800023809,0,16.04933783,14.09037403,0,2239.4,972.79,1266.61,0.978945927,0,0.978945927,0.021054073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,0,6.117198992,0,2.206241502,0,2.099186558,63.30557489,2.160028571,0,12.83947026,11.27229922,0,2174.33,975.47,1198.86,0.981979418,0,0.981979418,0.018020582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,0,7.136732158,0,1.654681126,0,1.574389919,69.03033635,2.520033333,0,9.629602699,8.454224417,0,2086.02,980.9,1105.12,0.98568328,0,0.98568328,0.01431672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,0,8.156265323,0,1.103120751,0,1.049593279,74.75509781,2.880038095,0,6.419735132,5.636149612,0,1965.38,990.16,975.22,0.989434028,0,0.989434028,0.010565972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,0,9.175798489,0,0.551560375,0,0.52479664,80.47985927,3.240042857,0,3.209867566,2.818074806,0,1803.81,1094.71,709.1,0.990016404,0,0.990016404,0.009983596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,0,0,8,20,32,35,5,0,0,0,0,0,1132.08,865.95,266.13,0,0.99003027,0.99003027,0.00996973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,0,0,7.2,18,28.8,31.5,10.3,0,0,0.7,1.2,2.3,1283.52,831.82,451.7,0.002462342,0.806507705,0.808970047,0.191029953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,0,0,6.4,16,25.6,28,15.6,0,0,1.4,2.4,4.6,1398.53,810.01,588.52,0.049890057,0.539543815,0.589433872,0.410566128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,0,0,5.6,14,22.4,24.5,20.9,0,0,2.1,3.6,6.9,1408.59,808.63,599.96,0.32028904,0.273002426,0.593291466,0.406708534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,0,0,4.8,12,19.2,21,26.2,0,0,2.8,4.8,9.2,1395.79,792.2,603.59,0.467481397,0.064017083,0.53149848,0.46850152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,0,0,4,10,16,17.5,31.5,0,0,3.5,6,11.5,1414.32,805.84,608.48,0.596223062,0,0.596223062,0.403776938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,0,0,3.2,8,12.8,14,36.8,0,0,4.2,7.2,13.8,1563.82,810.4,753.42,0.495482085,0,0.495482085,0.504517915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,0,0,2.4,6,9.6,10.5,42.1,0,0,4.9,8.4,16.1,1692.18,785.7,906.48,0.462602886,0,0.462602886,0.537397114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,0,0,1.6,4,6.4,7,47.4,0,0,5.6,9.6,18.4,1798.91,849.16,949.75,0.602596705,0,0.602596705,0.397403295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,0,0,0.8,2,3.2,3.5,52.7,0,0,6.3,10.8,20.7,1884.8,776.63,1108.17,0.822491433,0,0.822491433,0.177508567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,0,0,0,3.865346045,0,22.06671152,28.56069768,0,0,29.2432602,16.26398456,0,2035.31,1078.27,957.04,0.89236024,0,0.89236024,0.10763976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,0,1.019533165,0,3.47881144,0,19.86004037,34.32508999,0.360004762,0,26.31893418,14.6375861,0,2058.86,1063.73,995.13,0.990061405,0,0.990061405,0.009938595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,0,2.039066331,0,3.092276836,0,17.65336922,40.08948229,0.720009524,0,23.39460816,13.01118764,0,2077.62,968.27,1109.35,0.981082392,0,0.981082392,0.018917608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,0,3.058599496,0,2.705742231,0,15.44669806,45.8538746,1.080014286,0,20.47028214,11.38478919,0,2086.96,950.83,1136.13,0.923824019,0,0.923824019,0.076175981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,0,4.078132662,0,2.319207627,0,13.24002691,51.6182669,1.440019047,0,17.54595612,9.758390734,0,2083.58,949.67,1133.91,0.863403116,0,0.863403116,0.136596884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,0,5.097665827,0,1.932673022,0,11.03335576,57.3826592,1.800023809,0,14.6216301,8.131992278,0,2064.36,953.97,1110.39,0.843023958,0,0.843023958,0.156976042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,0,6.117198992,0,1.546138418,0,8.826684608,63.14705151,2.160028571,0,11.69730408,6.505593822,0,2025.45,959.85,1065.6,0.872619546,0,0.872619546,0.127380454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,0,7.136732158,0,1.159603813,0,6.620013456,68.91144381,2.520033333,0,8.772978059,4.879195367,0,1961.62,967.98,993.64,0.911968651,0,0.911968651,0.088031349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,0,8.156265323,0,0.773069209,0,4.413342304,74.67583612,2.880038095,0,5.848652039,3.252796911,0,1866.6,985.41,881.19,0.947220195,0,0.947220195,0.052779805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,0,9.175798489,0,0.386534604,0,2.206671152,80.44022842,3.240042857,0,2.92432602,1.626398456,0,1745.98,1011.83,734.15,0.975188952,0,0.975188952,0.024811048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,0,0,0,5.189967889,0,22.2215921,25.73366758,0,0,21.89761084,24.95716158,0,1982.34,1082.39,899.95,0.893647942,0,0.893647942,0.106352058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,0,1.019533165,0,4.6709711,0,19.99943289,31.7807629,0.360004762,0,19.70784976,22.46144542,0,2016.12,1136.84,879.28,0.988892112,0,0.988892112,0.011107888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,0,2.039066331,0,4.151974311,0,17.77727368,37.82785821,0.720009524,0,17.51808867,19.96572927,0,2043.94,995.47,1048.47,0.99003195,0,0.99003195,0.00996805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,0,3.058599496,0,3.632977522,0,15.55511447,43.87495353,1.080014286,0,15.32832759,17.47001311,0,2061.23,935.02,1126.21,0.974253549,0,0.974253549,0.025746451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,0,4.078132662,0,3.113980733,0,13.33295526,49.92204884,1.440019047,0,13.13856651,14.97429695,0,2064.78,938.73,1126.05,0.941213486,0,0.941213486,0.058786514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,0,5.097665827,0,2.594983944,0,11.11079605,55.96914415,1.800023809,0,10.94880542,12.47858079,0,2051.42,947.73,1103.69,0.917200358,0,0.917200358,0.082799642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,0,6.117198992,0,2.075987155,0,8.888636842,62.01623947,2.160028571,0,8.759044337,9.982864633,0,2017,957.64,1059.36,0.918621283,0,0.918621283,0.081378717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,0,7.136732158,0,1.556990367,0,6.666477631,68.06333478,2.520033333,0,6.569283253,7.487148475,0,1955.86,966.2,989.66,0.933594558,0,0.933594558,0.066405442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,0,8.156265323,0,1.037993578,0,4.444318421,74.1104301,2.880038095,0,4.379522168,4.991432316,0,1861.49,976.24,885.25,0.954735066,0,0.954735066,0.045264934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,0,9.175798489,0,0.518996789,0,2.22215921,80.15752541,3.240042857,0,2.189761084,2.495716158,0,1740.65,1005.46,735.19,0.977635366,0,0.977635366,0.022364634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,0,0,4.03,0,16.51,18.28,20.13,0,0,24.14,16.91,0,1963.75,776,1187.75,0.654902738,0.339154135,0.994056873,0.005943127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,0,1.019533165,3.627,0,14.859,16.452,26.72846207,0.360004762,0,21.735,15.219,0,1977.46,797.98,1179.48,0.797032753,0.150784926,0.947817679,0.052182321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,0,2.039066331,3.224,0,13.208,14.624,33.33692415,0.720009524,0,19.32,13.528,0,1991.24,794.71,1196.53,0.83415815,0.013167197,0.847325347,0.152674653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,0,3.058599496,2.821,0,11.557,12.796,39.94538622,1.080014286,0,16.905,11.837,0,1998.26,809.19,1189.07,0.866813286,0,0.866813286,0.133186714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,0,4.078132662,2.418,0,9.906,10.968,46.55384829,1.440019047,0,14.49,10.146,0,1994.81,750.16,1244.65,0.890303286,0,0.890303286,0.109696714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,0,5.097665827,2.015,0,8.255,9.14,53.16231036,1.800023809,0,12.075,8.455,0,1978.23,749.62,1228.61,0.937113239,0,0.937113239,0.062886761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,0,6.117198992,1.612,0,6.604,7.312,59.77077244,2.160028571,0,9.66,6.764,0,1945.46,749.62,1195.84,0.95912056,0,0.95912056,0.04087944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,0,7.136732158,1.209,0,4.953,5.484,66.37923451,2.520033333,0,7.245,5.073,0,1892.2,749.52,1142.68,0.973799587,0,0.973799587,0.026200413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,0,8.156265323,0.806,0,3.302,3.656,72.98769658,2.880038095,0,4.83,3.382,0,1813.76,751.31,1062.45,0.982763892,0,0.982763892,0.017236108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,0,9.175798489,0.403,0,1.651,1.828,79.59615865,3.240042857,0,2.415,1.691,0,1719.88,862.37,857.51,0.989191647,0,0.989191647,0.010808353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,0,0,5,0.55,20.5,22.45,17.5,0,0,20,14,0,1829.74,805.57,1024.17,0.489555236,0.502376697,0.991931933,0.008068067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,0,1.019533165,4.5,0.495,18.45,20.205,24.37046207,0.360004762,0,18,12.6,0,1840.97,788.2,1052.77,0.745625872,0.204333892,0.949959764,0.050040236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,0,2.039066331,4,0.44,16.4,17.96,31.24092415,0.720009524,0,16,11.2,0,1858.43,795.59,1062.84,0.800813928,0.085811682,0.88662561,0.11337439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,0,3.058599496,3.5,0.385,14.35,15.715,38.11138622,1.080014286,0,14,9.8,0,1872.51,803.74,1068.77,0.82195119,0.014833445,0.836784635,0.163215365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,0,4.078132662,3,0.33,12.3,13.47,44.98184829,1.440019047,0,12,8.4,0,1877.43,749.28,1128.15,0.854376595,0,0.854376595,0.145623405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,0,5.097665827,2.5,0.275,10.25,11.225,51.85231036,1.800023809,0,10,7,0,1870.19,750.8,1119.39,0.907661856,0,0.907661856,0.092338144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,0,6.117198992,2,0.22,8.2,8.98,58.72277244,2.160028571,0,8,5.6,0,1848.17,750.79,1097.38,0.942795719,0,0.942795719,0.057204281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,0,7.136732158,1.5,0.165,6.15,6.735,65.59323451,2.520033333,0,6,4.2,0,1808.28,749.19,1059.09,0.967603196,0,0.967603196,0.032396804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,0,8.156265323,1,0.11,4.1,4.49,72.46369658,2.880038095,0,4,2.8,0,1748.85,752.09,996.76,0.97932809,0,0.97932809,0.02067191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,0,9.175798489,0.5,0.055,2.05,2.245,79.33415865,3.240042857,0,2,1.4,0,1688.07,825.81,862.26,0.98864056,0,0.98864056,0.01135944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,0,0,5,0.55,20.5,22.45,17.5,0,0,20,14,0,1829.74,805.57,1024.17,0.489555236,0.502376697,0.991931933,0.008068067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,0.022989902,0,4.5,7.412508633,18.55052485,21.14593577,15.75,0,2.018040845,18,12.6,0,1699.13,819.49,879.64,0.409796898,0.446931769,0.856728666,0.143271334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,0.045979804,0,4,14.27501727,16.6010497,19.84187154,14,0,4.03608169,16,11.2,0,1578.54,826.56,751.98,0.274920043,0.446819173,0.721739217,0.278260783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,0.068969707,0,3.5,21.1375259,14.65157456,18.5378073,12.25,0,6.054122535,14,9.8,0,1464.1,837.07,627.03,0.182990106,0.428127713,0.611117819,0.388882181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,0.091959609,0,3,28.00003453,12.70209941,17.23374307,10.5,0,8.072163381,12,8.4,0,1352.27,854.21,498.06,0.086584378,0.41721198,0.503796359,0.496203641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,0.114949511,0,2.5,34.86254316,10.75262426,15.92967884,8.75,0,10.09020423,10,7,0,1322.69,863.34,459.35,0.00126417,0.429136729,0.430400899,0.569599101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,0.137939413,0,2,41.7250518,8.80314911,14.62561461,7,0,12.10824507,8,5.6,0,1315.67,868.49,447.18,8.05331E-06,0.518375961,0.518384015,0.481615985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,0.160929315,0,1.5,48.58756043,6.853673962,13.32155038,5.25,0,14.12628592,6,4.2,0,1282,934.93,347.07,0.210503887,0.519594246,0.730098133,0.269901867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,0.183919218,0,1,55.45006906,4.904198814,12.01748615,3.5,0,16.14432676,4,2.8,0,1297.59,1009.29,288.3,0.315180783,0.548601069,0.863781852,0.136218148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,0.20690912,0,0.5,62.31257769,2.954723666,10.71342191,1.75,0,18.16236761,2,1.4,0,1375.29,1131.15,244.14,0.423347635,0.52733439,0.950682025,0.049317975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,0,0,28.60608925,12.01877756,0,19.53578646,23.369915,16.46943173,0,0,0,0,1118.19,886.93,231.26,0.245494782,0.081171874,0.326666656,0.673333344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,0,0,0,5.030169553,0,7.179130868,42.54697778,0,0,26.34627312,18.89744868,0,2279.03,933.71,1345.32,0.927812275,0,0.927812275,0.072187725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
